path,count,coverage
textualProduction.music.opus[].versions[].hébraïque,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].hébraïque[],1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].hébraïque[].comment,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].hébraïque[].comment[],1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].hébraïque[].meta,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].hébraïque[].meta.titles,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].hébraïque[].meta.titles[],1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].hébraïque[].value,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].incipits,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].incipits[],1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].incipits[].meta,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].incipits[].value,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].manuscrits,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].manuscrits[],1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].manuscrits[].meta,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].manuscrits[].value,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].modernEdition,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].modernEdition[],1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].modernEdition[].meta,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].modernEdition[].meta.titles,1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].modernEdition[].meta.titles[],1,4.9630254603206117e-05
textualProduction.music.opus[].versions[].modernEdition[].value,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].colophon[].comment,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].colophon[].comment[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].context[].meta.dates,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].context[].meta.dates[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].context[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].context[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].context[].meta.institutions,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].context[].meta.institutions[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].context[].reference,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].context[].reference[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].dedicaceOrAdress[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].dedicaceOrAdress[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].editionBefore1700[].comment,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].editionBefore1700[].comment[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].editorialWork[].meta.dates,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].editorialWork[].meta.dates[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].editorialWork[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].editorialWork[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].editorialWork[].meta.places,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].editorialWork[].meta.places[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].incipits[].meta.isComment,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].modernEdition[].meta.institutions,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].modernEdition[].meta.institutions[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].modernEdition[].meta.places,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].modernEdition[].meta.places[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].undefined[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].undefined[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].allemande[].meta.institutions,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].allemande[].meta.institutions[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].anglaise,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].anglaise[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].anglaise[].meta,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].anglaise[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].anglaise[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].anglaise[].value,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].catalane,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].catalane[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].catalane[].meta,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].catalane[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].catalane[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].catalane[].value,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].comment,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].comment[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].meta.names,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].meta.names[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].meta.places,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].meta.places[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].reference,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dateAndPlace[].reference[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dedicaceOrAdress,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dedicaceOrAdress[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dedicaceOrAdress[].meta,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dedicaceOrAdress[].meta.institutions,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dedicaceOrAdress[].meta.institutions[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dedicaceOrAdress[].meta.names,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dedicaceOrAdress[].meta.names[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].dedicaceOrAdress[].value,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta.names,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].editionBefore1700[].meta.names[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].versionWork[].meta.institutions,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].versionWork[].meta.institutions[],1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].versionWork[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophy.opus[].versions[].versionWork[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].context[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].context[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].dedicaceOrAdress[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].dedicaceOrAdress[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].editionBefore1700[].comment,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].editionBefore1700[].comment[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].editorialWork[].reference,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].editorialWork[].reference[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].incipits[].meta.dates,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].incipits[].meta.dates[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].incipits[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].incipits[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].incipits[].meta.institutions,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].incipits[].meta.institutions[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].incipits[].reference,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].incipits[].reference[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].manuscrits[].reference,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].manuscrits[].reference[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].modernEdition[].meta.places,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].modernEdition[].meta.places[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].titleVariant[].reference,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].titleVariant[].reference[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].title[].comment,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].title[].comment[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].title[].meta.names,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].title[].meta.names[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].undefined,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].undefined[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].undefined[].meta,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].undefined[].value,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dateAndPlace[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dateAndPlace[].meta.dates[].endDate,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dateAndPlace[].meta.dates[].endDate.date,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dateAndPlace[].meta.dates[].endDate.type,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dateAndPlace[].meta.dates[].startDate,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dateAndPlace[].meta.dates[].startDate.date,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dateAndPlace[].meta.dates[].startDate.type,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dedicaceOrAdress,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dedicaceOrAdress[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dedicaceOrAdress[].meta,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dedicaceOrAdress[].meta.names,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dedicaceOrAdress[].meta.names[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dedicaceOrAdress[].meta.places,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dedicaceOrAdress[].meta.places[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].dedicaceOrAdress[].value,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].espagnole,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].espagnole[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].espagnole[].meta,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].espagnole[].meta.titles,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].espagnole[].meta.titles[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].espagnole[].value,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].incipits[].reference,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].incipits[].reference[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].manuscrits[].meta.dates,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].manuscrits[].meta.dates[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].manuscrits[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].manuscrits[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].modernEdition,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].modernEdition[],1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].modernEdition[].meta,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].modernEdition[].value,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].versionWork[].comment,1,4.9630254603206117e-05
textualProduction.philosophyExtended.opus[].versions[].versionWork[].comment[],1,4.9630254603206117e-05
textualProduction.political.opus[].colophon,1,4.9630254603206117e-05
textualProduction.political.opus[].colophon[],1,4.9630254603206117e-05
textualProduction.political.opus[].colophon[].meta,1,4.9630254603206117e-05
textualProduction.political.opus[].colophon[].value,1,4.9630254603206117e-05
textualProduction.political.opus[].editionBefore1700[].meta.institutions,1,4.9630254603206117e-05
textualProduction.political.opus[].editionBefore1700[].meta.institutions[],1,4.9630254603206117e-05
textualProduction.political.opus[].editorialWork[].meta.dates,1,4.9630254603206117e-05
textualProduction.political.opus[].editorialWork[].meta.dates[],1,4.9630254603206117e-05
textualProduction.political.opus[].editorialWork[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.political.opus[].editorialWork[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.political.opus[].incipits[].meta.places,1,4.9630254603206117e-05
textualProduction.political.opus[].incipits[].meta.places[],1,4.9630254603206117e-05
textualProduction.political.opus[].language[].meta.names,1,4.9630254603206117e-05
textualProduction.political.opus[].language[].meta.names[],1,4.9630254603206117e-05
textualProduction.political.opus[].language[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].language[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].language[].reference,1,4.9630254603206117e-05
textualProduction.political.opus[].language[].reference[],1,4.9630254603206117e-05
textualProduction.political.opus[].modernEdition[].meta.dates[].endDate,1,4.9630254603206117e-05
textualProduction.political.opus[].modernEdition[].meta.dates[].endDate.date,1,4.9630254603206117e-05
textualProduction.political.opus[].modernEdition[].meta.dates[].endDate.type,1,4.9630254603206117e-05
textualProduction.political.opus[].modernEdition[].meta.dates[].startDate,1,4.9630254603206117e-05
textualProduction.political.opus[].modernEdition[].meta.dates[].startDate.date,1,4.9630254603206117e-05
textualProduction.political.opus[].modernEdition[].meta.dates[].startDate.type,1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage,1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[],1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[].meta,1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[].meta.dates,1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[].meta.dates[],1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[].meta.names,1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[].meta.names[],1,4.9630254603206117e-05
textualProduction.political.opus[].otherLanguage[].value,1,4.9630254603206117e-05
textualProduction.political.opus[].undefined[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].undefined[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versionWork[].meta.dates,1,4.9630254603206117e-05
textualProduction.political.opus[].versionWork[].meta.dates[],1,4.9630254603206117e-05
textualProduction.political.opus[].versionWork[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.political.opus[].versionWork[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.political.opus[].versionWork[].meta.places,1,4.9630254603206117e-05
textualProduction.political.opus[].versionWork[].meta.places[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].anglaise[].meta.names,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].anglaise[].meta.names[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].dedicaceOrAdress[].meta.places,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].dedicaceOrAdress[].meta.places[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editionBefore1700[].reference,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editionBefore1700[].reference[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates[].endDate,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates[].endDate.date,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates[].endDate.type,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates[].startDate,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates[].startDate.date,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates[].startDate.type,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].editorialWork[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].hébraïque,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].hébraïque[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].hébraïque[].meta,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].hébraïque[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].hébraïque[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].hébraïque[].value,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].incipits[].comment,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].incipits[].comment[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].incipits[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].incipits[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].italienne[].meta.names,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].italienne[].meta.names[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].language[].meta.names,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].language[].meta.names[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].language[].meta.places,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].language[].meta.places[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].language[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].language[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].manuscrits[].comment,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].manuscrits[].comment[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].manuscrits[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].manuscrits[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].modernEdition[].meta.dates,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].modernEdition[].meta.dates[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].modernEdition[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].modernEdition[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].modernEdition[].meta.institutions,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].modernEdition[].meta.institutions[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].portugaise,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].portugaise[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].portugaise[].meta,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].portugaise[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].portugaise[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].portugaise[].value,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].suédoise,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].suédoise[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].suédoise[].meta,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].suédoise[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].suédoise[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].suédoise[].value,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].titleVariant,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].titleVariant[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].titleVariant[].meta,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].titleVariant[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].titleVariant[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].titleVariant[].value,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].undefined,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].undefined[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].undefined[].meta,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].undefined[].meta.titles,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].undefined[].meta.titles[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].undefined[].value,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].versionWork[].meta.dates,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].versionWork[].meta.dates[],1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].versionWork[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.political.opus[].versions[].versionWork[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.pratical.opus[].dateAndPlace[].meta.dates[].endDate,1,4.9630254603206117e-05
textualProduction.pratical.opus[].dateAndPlace[].meta.dates[].endDate.date,1,4.9630254603206117e-05
textualProduction.pratical.opus[].dateAndPlace[].meta.dates[].endDate.type,1,4.9630254603206117e-05
textualProduction.pratical.opus[].dateAndPlace[].meta.dates[].startDate,1,4.9630254603206117e-05
textualProduction.pratical.opus[].dateAndPlace[].meta.dates[].startDate.date,1,4.9630254603206117e-05
textualProduction.pratical.opus[].dateAndPlace[].meta.dates[].startDate.type,1,4.9630254603206117e-05
textualProduction.pratical.opus[].dateAndPlace[].meta.titles,1,4.9630254603206117e-05
textualProduction.pratical.opus[].dateAndPlace[].meta.titles[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].editorialWork,1,4.9630254603206117e-05
textualProduction.pratical.opus[].editorialWork[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].editorialWork[].meta,1,4.9630254603206117e-05
textualProduction.pratical.opus[].editorialWork[].meta.names,1,4.9630254603206117e-05
textualProduction.pratical.opus[].editorialWork[].meta.names[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].editorialWork[].value,1,4.9630254603206117e-05
textualProduction.pratical.opus[].manuscrits[].meta.dates,1,4.9630254603206117e-05
textualProduction.pratical.opus[].manuscrits[].meta.dates[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].manuscrits[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.pratical.opus[].manuscrits[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.pratical.opus[].manuscrits[].meta.places,1,4.9630254603206117e-05
textualProduction.pratical.opus[].manuscrits[].meta.places[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].titleVariant,1,4.9630254603206117e-05
textualProduction.pratical.opus[].titleVariant[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].titleVariant[].meta,1,4.9630254603206117e-05
textualProduction.pratical.opus[].titleVariant[].meta.titles,1,4.9630254603206117e-05
textualProduction.pratical.opus[].titleVariant[].meta.titles[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].titleVariant[].value,1,4.9630254603206117e-05
textualProduction.pratical.opus[].title[].reference,1,4.9630254603206117e-05
textualProduction.pratical.opus[].title[].reference[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].allemande,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].allemande[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].allemande[].meta,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].allemande[].meta.titles,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].allemande[].meta.titles[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].allemande[].value,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].dateAndPlace,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].dateAndPlace[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].dateAndPlace[].meta,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].dateAndPlace[].reference,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].dateAndPlace[].reference[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].dateAndPlace[].value,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[].meta,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[].meta.dates,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[].meta.dates[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[].meta.dates[].date,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[].meta.dates[].type,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[].meta.places,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[].meta.places[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].editionBefore1700[].value,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].incipits,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].incipits[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].incipits[].meta,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].incipits[].value,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].latine,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].latine[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].latine[].meta,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].latine[].meta.titles,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].latine[].meta.titles[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].latine[].value,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].manuscrits,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].manuscrits[],1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].manuscrits[].meta,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].manuscrits[].value,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].modernEdition,1,4.9630254603206117e-05
textualProduction.pratical.opus[].versions[].modernEdition[],1,4.9630254603206117e-05
