reference,name,link,n_value_strings,chars_raw,chars_clean,has_percent_markup,has_dollar_markup,has_amp_markup
17043,AEGIDIUS Sanchon,/individus/17043-aegidiussanchon,10,446,438,1,1,1
21,ADAM 7,/individus/21-adam7,14,434,422,1,1,1
967,ARNALDUS Loef,/individus/967-arnaldusloef,29,1440,1393,1,1,1
949,ARNALDUS Fokini,/individus/949-arnaldusfokini,37,1611,1553,1,1,1
16912,ARNULPHUS Lacaille,/individus/16912-arnulphuslacaille,20,847,818,1,1,0
16320,ARTHURUS Kaermerchon,/individus/16320-arthuruskaermerchon,16,412,396,1,1,0
16198,AEGIDIUS Eschart,/individus/16198-aegidiuseschart,15,379,365,1,1,0
1061,ARNULPHUS Flamingi,/individus/1061-arnulphusflamingi,26,971,941,1,1,0
877,ARNALDUS 5,/individus/877-arnaldus5,10,223,219,1,1,0
952,ARNALDUS Gerardi,/individus/952-arnaldusgerardi,14,357,347,1,1,0
3143,AEGIDIUS de Valle Scholarum,/individus/3143-aegidiusdevallescholarum,84,2451,2375,1,1,1
396,ALBERTUS Smyer,/individus/396-albertussmyer,15,532,514,1,1,0
17132,ADA de Cerny,/individus/17132-adadecerny,9,453,443,1,1,1
16426,ALEXANDER Schirer,/individus/16426-alexanderschirer,15,583,569,1,1,1
17179,ANDREAS Vassoris,/individus/17179-andreasvassoris,18,649,631,1,1,0
12676,ANTHONIUS Jornoti,/individus/12676-anthoniusjornoti,20,864,837,1,1,0
3136,AEGIDIUS de Raveriis,/individus/3136-aegidiusderaveriis,26,1224,1194,1,1,1
662,ANDREAS Heye,/individus/662-andreasheye,11,319,309,1,1,0
16786,ARNALDUS Godefridi de Missia,/individus/16786-arnaldusgodefrididemissia,16,663,650,1,1,0
16233,ALANUS Parscau,/individus/16233-alanusparscau,17,442,424,1,1,0
87,ADAM de Gulyn,/individus/87-adamdegulyn,60,2808,2740,1,1,1
378,ALBERTUS Fabri,/individus/378-albertusfabri,24,1269,1235,1,1,1
15624,ANDREAS Coignart,/individus/15624-andreascoignart,14,472,458,1,1,0
16364,ANTHONIUS Championis,/individus/16364-anthoniuschampionis,26,751,727,1,1,1
16171,AEGIDIUS de Commer,/individus/16171-aegidiusdecommer,15,439,421,1,1,0
1072,ARVIDUS Corke,/individus/1072-arviduscorke,46,2843,2742,1,1,1
338,ALBERICUS de Humbert,/individus/338-albericusdehumbert,34,1708,1658,1,1,1
3101,AEGIDIUS Canivet,/individus/3101-aegidiuscanivet,42,1827,1765,1,1,1
16265,ANDREAS de Karipault,/individus/16265-andreasdekaripault,15,408,394,1,1,0
16160,AENEAS Longuet,/individus/16160-aeneaslonguet,14,368,356,1,1,0
932,ARNALDUS 7,/individus/932-arnaldus7,11,393,381,1,1,0
555,AMADEUS de Salutiis,/individus/555-amadeusdesalutiis,30,956,926,1,1,1
17007,ADAM Canemont,/individus/17007-adamcanemont,10,431,425,1,1,1
16202,AEGIDIUS Hanage,/individus/16202-aegidiushanage,15,332,322,1,1,0
50004,AMBROSIUS Reginaldi,/individus/50004-ambrosiusreginaldi,10,458,448,1,1,1
12490,AEGIDIUS de Hees,/individus/12490-aegidiusdehees,24,1213,1183,1,1,1
709,ANDREAS de Barzeio,/individus/709-andreasdebarzeio,15,351,337,1,1,0
999,ARNALDUS de Corbie,/individus/999-arnaldusdecorbie,24,812,782,1,1,1
521,ALEXIUS Olbrecht,/individus/521-alexiusolbrecht,20,546,523,1,1,1
3146,AEGIDIUS Artuarii,/individus/3146-aegidiusartuarii,11,366,356,1,1,0
55225,AMADEUS de Verjuti,/individus/55225-amadeusdeverjuti,16,394,382,1,1,0
23,ADAM Anglicus,/individus/23-adamanglicus,15,299,293,1,1,0
16204,AEGIDIUS Huve,/individus/16204-aegidiushuve,15,406,391,1,1,0
253,ALANUS Chartier,/individus/253-alanuschartier,1129,65981,64530,1,1,1
57814,AGNES Passemer,/individus/57814-agnespassemer,13,404,390,1,1,1
311,ALANUS de Ripperia,/individus/311-alanusderipperia,11,405,397,1,1,1
51679,ADAM Pote,/individus/51679-adampote,14,426,412,1,1,1
16940,AEGIDIUS Sacrista de Rota,/individus/16940-aegidiussacristaderota,13,355,345,1,1,1
372,ALBERTUS Almanus,/individus/372-albertusalmanus,13,444,434,1,1,1
16522,AEGIDIUS Morelli de Couciaco,/individus/16522-aegidiusmorellidecouciaco,16,645,627,1,1,1
17070,ASTORGIUS Pael,/individus/17070-astorgiuspael,10,432,426,1,1,1
16381,ANDREAS de Rambures,/individus/16381-andreasderambures,12,318,310,1,1,0
964,ARNALDUS Hermanni de Zutphania,/individus/964-arnaldushermannidezutphania,15,521,505,1,1,0
51678,ADAM Junullart,/individus/51678-adamjunullart,13,422,408,1,1,1
17103,ALBERTUS Barron,/individus/17103-albertusbarron,10,462,456,1,1,1
17138,ALEXANDER de Maresiis,/individus/17138-alexanderdemaresiis,13,309,299,1,1,1
15577,ADEMARUS Calvelli,/individus/15577-ademaruscalvelli,13,449,439,1,1,0
44,ADAM Jedvort de Scotia,/individus/44-adamjedvortdescotia,12,357,347,1,1,1
16205,AEGIDIUS Marnau,/individus/16205-aegidiusmarnau,16,395,380,1,1,0
16180,ALBINUS de Bassi,/individus/16180-albinusdebassi,18,541,513,1,1,0
57233,ANCELETUS Lelier de Laon,/individus/57233-anceletuslelierdelaon,14,516,504,1,1,1
16518,ANDREAS de Brayo,/individus/16518-andreasdebrayo,13,537,525,1,1,0
1090,AUDOINUS Chauveron,/individus/1090-audoinuschauveron,31,1475,1423,1,1,1
17286,AUGERIUS de Bria,/individus/17286-augeriusdebria,17,575,555,1,1,0
16387,ANSELMUS Malot,/individus/16387-anselmusmalot,15,426,409,1,1,0
595,ANDREAS Ougard,/individus/595-andreasougard,23,1592,1544,1,1,0
104,ADAM de Sancto Victore,/individus/104-adamdesanctovictore,59,3150,3084,1,1,1
16809,ARNULPHUS Charton,/individus/16809-arnulphuscharton,28,1165,1123,1,1,1
15602,ALBERTUS Keswin,/individus/15602-albertuskeswin,13,421,411,1,1,0
51085,ANDREAS Verjuti,/individus/51085-andreasverjuti,22,823,801,1,1,0
713,ANDREAS de Cuniculis,/individus/713-andreasdecuniculis,12,336,326,1,1,0
165,AEGIDIUS Barbitonsoris,/individus/165-aegidiusbarbitonsoris,33,1377,1334,1,1,1
1086,ALBERICUS Divitis,/individus/1086-albericusdivitis,50,2395,2319,1,1,1
50905,ALANUS Follorin,/individus/50905-alanusfollorin,13,303,295,1,1,0
991,ARNALDUS de Brocke,/individus/991-arnaldusdebrocke,12,345,333,1,1,0
306,ALANUS de Longe Alee,/individus/306-alanusdelongealee,13,509,497,1,1,1
828,ANTHONIUS Kock,/individus/828-anthoniuskock,11,187,179,1,1,0
17139,ALELMUS Boistel 1,/individus/17139-alelmusboistel1,24,965,935,1,1,1
622,ANDREAS Britonis de Parisius,/individus/622-andreasbritonisdeparisius,17,720,700,1,1,0
60486,ANDREAS Stenari,/individus/60486-andreasstenari,17,743,727,1,1,1
16074,AEGIDIUS Thome,/individus/16074-aegidiusthome,13,440,428,1,1,0
50003,AEGIDIUS de Carpent,/individus/50003-aegidiusdecarpent,12,333,323,1,1,1
759,ANSELMUS Turmeda,/individus/759-anselmusturmeda,70,3236,3160,1,1,1
16345,ANTHONIUS de Maucreux,/individus/16345-anthoniusdemaucreux,12,329,321,1,1,0
16239,ALANUS Talhouet,/individus/16239-alanustalhouet,16,398,382,1,1,0
541,ALPHONSUS Pelagii,/individus/541-alphonsuspelagii,10,243,239,1,1,0
17044,AEGIDIUS Arnulphi,/individus/17044-aegidiusarnulphi,11,457,449,1,1,1
15617,AMADEUS de Mercono,/individus/15617-amadeusdemercono,13,649,635,1,1,1
16318,AUBERTUS de Sancto Symone,/individus/16318-aubertusdesanctosymone,19,710,686,1,1,0
985,ARNALDUS de Aquis,/individus/985-arnaldusdeaquis,13,360,348,1,1,0
16920,ARNALDUS 6,/individus/16920-arnaldus6,10,252,246,1,1,0
52215,ANDREAS de Senis,/individus/52215-andreasdesenis,15,715,697,1,1,1
16308,ALEXANDER Volart,/individus/16308-alexandervolart,21,856,830,1,1,0
16134,ADRIANUS de Floos,/individus/16134-adrianusdefloos,19,562,540,1,1,0
57176,AEGIDIUS Insulensis,/individus/57176-aegidiusinsulensis,14,638,618,1,1,1
16781,ANSELMUS Lohier,/individus/16781-anselmuslohier,17,1156,1131,1,1,0
17090,ANTHONIUS Bernardi 1,/individus/17090-anthoniusbernardi1,10,449,443,1,1,1
435,ALELMUS de Cuisy,/individus/435-alelmusdecuisy,11,271,259,1,1,0
15666,ANTHONIUS de Brudino,/individus/15666-anthoniusdebrudino,12,349,341,1,1,0
19240,AEGIDIUS de Extravilla,/individus/19240-aegidiusdeextravilla,15,526,508,1,1,1
241,AGNES la Cambrière,/individus/241-agneslacambrière,10,261,257,1,1,0
17088,ANTHONIUS de Brocia,/individus/17088-anthoniusdebrocia,10,464,458,1,1,1
16331,ANTHONIUS Sayensain,/individus/16331-anthoniussayensain,12,279,267,1,1,0
16825,AEGIDIUS Loison,/individus/16825-aegidiusloison,12,405,391,1,1,1
15853,ADAM Pluyette,/individus/15853-adampluyette,11,325,317,1,1,0
16015,AEGIDIUS de Busco,/individus/16015-aegidiusdebusco,15,471,455,1,1,0
16392,AEGIDIUS de Agro 1,/individus/16392-aegidiusdeagro1,12,551,541,1,1,0
579,AMIANUS de Angliseya,/individus/579-amianusdeangliseya,13,527,515,1,1,1
16159,ANTHONIUS Flamingi,/individus/16159-anthoniusflamingi,14,430,416,1,1,0
17287,ALANUS Coci,/individus/17287-alanuscoci,28,887,845,1,1,0
16363,ANTHONIUS Escalardi,/individus/16363-anthoniusescalardi,12,315,307,1,1,0
16602,ALBERTUS Metensis,/individus/16602-albertusmetensis,54,2411,2349,1,1,1
883,ARNALDUS Caprarii,/individus/883-arnalduscaprarii,13,304,296,1,1,0
16525,ADAM de Origniaco,/individus/16525-adamdeorigniaco,26,1035,1003,1,1,1
19347,ARTHURUS de Richemont,/individus/19347-arthurusderichemont,20,655,629,1,1,0
21987,ADAM Le Cirier 2,/individus/21987-adamlecirier2,12,515,504,1,1,1
50843,AEGIDIUS Corensander,/individus/50843-aegidiuscorensander,19,487,467,1,1,0
1078,ALBERICUS Lourieti,/individus/1078-albericuslourieti,19,978,960,1,1,0
19285,AEGIDIUS Corderii,/individus/19285-aegidiuscorderii,21,841,816,1,1,0
21956,ANTHONIUS Guerry 1,/individus/21956-anthoniusguerry1,11,412,402,1,1,1
391,ALBERTUS Reden,/individus/391-albertusreden,11,305,297,1,1,0
15606,ALDEBERTUS Catin,/individus/15606-aldebertuscatin,24,898,864,1,1,0
639,ANDREAS Erstein,/individus/639-andreaserstein,22,658,629,1,1,0
698,ANDREAS Stewart 1,/individus/698-andreasstewart1,20,530,509,1,1,0
758,ANCELLUS V de Garlandia,/individus/758-ancellusvdegarlandia,14,750,730,1,1,1
536,ALPHONSUS de Hispania 1,/individus/536-alphonsusdehispania1,15,310,296,1,1,0
16452,ANDREAS Amrissonis,/individus/16452-andreasamrissonis,15,463,450,1,1,0
321,ALARDUS Machet,/individus/321-alardusmachet,14,493,477,1,1,0
931,ARNALDUS 2,/individus/931-arnaldus2,13,444,432,1,1,1
626,ANDREAS Clerici 1,/individus/626-andreasclerici1,17,632,618,1,1,0
1093,AUFREDUS Saisy,/individus/1093-aufredussaisy,52,2599,2551,1,1,1
428,ALBERTUS de Reynen,/individus/428-albertusdereynen,18,539,513,1,1,0
923,ARNALDUS Ocumeren,/individus/923-arnaldusocumeren,22,610,586,1,1,0
12524,AEGIDIUS Genart,/individus/12524-aegidiusgenart,22,798,770,1,1,1
75,ADAM de Chambly,/individus/75-adamdechambly,22,691,667,1,1,1
273,ALANUS Gommier,/individus/273-alanusgommier,12,335,325,1,1,0
18974,ALFREDUS Anglicus,/individus/18974-alfredusanglicus,141,5680,5576,1,1,1
16234,ALBERICUS Grineti,/individus/16234-albericusgrineti,14,411,397,1,1,0
54889,ARNULPHUS 1,/individus/54889-arnulphus1,13,347,337,1,1,0
16012,AEGIDIUS Bourgaudi,/individus/16012-aegidiusbourgaudi,25,898,848,1,1,1
16281,AMANEVUS de Pulcrorivo,/individus/16281-amanevusdepulcrorivo,14,361,353,1,1,0
787,ANTHONIUS de Colonges,/individus/787-anthoniusdecolonges,23,1201,1171,1,1,1
57798,ANTHONIUS de Thesis,/individus/57798-anthoniusdethesis,12,450,438,1,1,1
17038,ANTHONIUS …gutta,/individus/17038-anthonius…gutta,10,467,459,1,1,1
15720,ARNULPHUS Hugonis,/individus/15720-arnulphushugonis,10,288,280,1,1,0
570,AMBROSIUS Rist de Campidona,/individus/570-ambrosiusristdecampidona,19,787,767,1,1,1
19331,AEGIDIUS Percusel,/individus/19331-aegidiuspercusel,13,387,374,1,1,0
664,ANDREAS Hugonis Denisoti de Novocastro,/individus/664-andreashugonisdenisotidenovocastro,24,1223,1195,1,1,0
15700,ANTHONIUS Tyardi,/individus/15700-anthoniustyardi,28,1005,967,1,1,0
1068,ARNULPHUS de Rivo,/individus/1068-arnulphusderivo,12,324,309,1,1,0
1043,ARNALDUS de Liège,/individus/1043-arnaldusdeliège,157,6732,6676,1,1,1
58017,ALBERICIANUS,/individus/58017-albericianus,11,315,305,1,1,1
17121,ALARDUS,/individus/17121-alardus,19,658,642,1,1,1
16504,AEGIDIUS Scobbout,/individus/16504-aegidiusscobbout,12,578,568,1,1,0
15842,ADAM Aubery,/individus/15842-adamaubery,13,345,335,1,1,0
510,ALEXANDER de Kininmund,/individus/510-alexanderdekininmund,29,1166,1120,1,1,0
843,ANTHONIUS de Boraciis,/individus/843-anthoniusdeboraciis,28,961,919,1,1,0
473,ALEXANDER de Etal,/individus/473-alexanderdeetal,20,578,541,1,1,0
16169,AEGIDIUS Bocquet,/individus/16169-aegidiusbocquet,14,328,316,1,1,0
249,ALANUS O.F.M.,/individus/249-alanuso.f.m.,30,985,949,1,1,1
17534,ADAM de Pruvino,/individus/17534-adamdepruvino,18,454,432,1,1,0
288,ALANUS Militis 1,/individus/288-alanusmilitis1,16,648,636,1,1,0
18995,ASSISTANS Lombadorum,/individus/18995-assistanslombadorum,14,612,592,1,1,1
19107,AEGIDIUS de Puteo 2,/individus/19107-aegidiusdeputeo2,10,461,451,1,1,1
13154,ANDREAS Parvi,/individus/13154-andreasparvi,26,1852,1804,1,1,1
320,ALANUS Le Mieu,/individus/320-alanuslemieu,22,821,785,1,1,1
3110,AEGIDIUS Sainte,/individus/3110-aegidiussainte,26,1014,980,1,1,1
23463,ACCURSIUS 1,/individus/23463-accursius1,14,337,325,1,1,0
59773,AEGIDIUS Cleremen,/individus/59773-aegidiuscleremen,14,400,388,1,1,1
336,ALARDUS Alemannus,/individus/336-alardusalemannus,12,308,298,1,1,0
205,AEGIDIUS de Alnetis,/individus/205-aegidiusdealnetis,47,2665,2605,1,1,1
16498,AEGIDIUS Biancaires de Crespi,/individus/16498-aegidiusbiancairesdecrespi,15,645,631,1,1,0
16077,AEGIDIUS Vinoti,/individus/16077-aegidiusvinoti,12,386,376,1,1,0
55812,AUDRY Coait,/individus/55812-audrycoait,13,366,356,1,1,0
364,ALBERTUS Patavinus,/individus/364-albertuspatavinus,172,4423,4322,1,1,1
15727,AUBERTUS Morelli,/individus/15727-aubertusmorelli,22,978,952,1,1,0
57552,AVENANDUS de Leone,/individus/57552-avenandusdeleone,12,431,419,1,1,0
150,ADRIANUS Wolteri de Mera,/individus/150-adrianuswolteridemera,26,1354,1302,1,1,1
17059,ANTHONIUS Massiot,/individus/17059-anthoniusmassiot,10,352,346,1,1,1
178,AEGIDIUS Hannequin,/individus/178-aegidiushannequin,16,543,531,1,1,0
16185,ANTHONIUS de Gombromes,/individus/16185-anthoniusdegombromes,22,838,810,1,1,0
328,ALARDUS Ghiisberti,/individus/328-alardusghiisberti,16,454,440,1,1,0
56255,AUGERIUS de Brie,/individus/56255-augeriusdebrie,29,1021,971,1,1,0
16014,AEGIDIUS de Brena,/individus/16014-aegidiusdebrena,20,727,702,1,1,0
140,ADOLPHUS de Werda,/individus/140-adolphusdewerda,15,504,486,1,1,0
12584,ALANUS Hay,/individus/12584-alanushay,15,701,687,1,1,0
552,ALVERUS Teyst,/individus/552-alverusteyst,20,548,524,1,1,1
16268,ANDREAS Pele,/individus/16268-andreaspele,39,1998,1930,1,1,1
16963,ARNALDUS Gaillard,/individus/16963-arnaldusgaillard,35,2697,2637,1,1,1
55956,ADAM Cochard,/individus/55956-adamcochard,19,569,549,1,1,0
16165,ADRIANUS Fortis,/individus/16165-adrianusfortis,15,338,325,1,1,0
17067,ANDREAS Anglici,/individus/17067-andreasanglici,10,476,466,1,1,1
19105,ANCELINUS Darc,/individus/19105-ancelinusdarc,10,451,441,1,1,1
16316,AVENTINUS Coiffart,/individus/16316-aventinuscoiffart,16,423,411,1,1,0
2087,AEGIDIUS de Aldenardo,/individus/2087-aegidiusdealdenardo,18,477,465,1,1,1
1010,ARNALDUS de Gruthus,/individus/1010-arnaldusdegruthus,31,1342,1290,1,1,0
860,ARCHAMBALDUS de Lautrico,/individus/860-archambaldusdelautrico,26,877,843,1,1,1
51384,ANGLE Du Chestel,/individus/51384-angleduchestel,12,426,418,1,1,1
122,ADAM de Buckfield,/individus/122-adamdebuckfield,365,22657,22480,1,1,1
88,ADAM de Haya,/individus/88-adamdehaya,12,322,312,1,1,0
81,ADAM de Emelisse,/individus/81-adamdeemelisse,13,318,310,1,1,0
17155,ANTOINETTE de Mauregard,/individus/17155-antoinettedemauregard,10,493,478,1,1,1
15615,AMBROSIUS Oudart,/individus/15615-ambrosiusoudart,11,289,281,1,1,0
280,ALANUS Hervei-Castri,/individus/280-alanushervei-castri,15,460,450,1,1,0
920,ARNALDUS Bloc,/individus/920-arnaldusbloc,19,516,496,1,1,1
2091,AEGIDIUS de Pertico,/individus/2091-aegidiusdepertico,31,1631,1577,1,1,1
17087,ANTHONIUS Buretteti,/individus/17087-anthoniusburetteti,10,448,442,1,1,1
17085,ANTHONIUS Focerii,/individus/17085-anthoniusfocerii,10,466,460,1,1,1
56589,ARNALDUS de Cardona,/individus/56589-arnaldusdecardona,14,386,374,1,1,0
56631,ADA,/individus/56631-ada,13,322,310,1,1,0
16010,AEGIDIUS Barbarandi,/individus/16010-aegidiusbarbarandi,17,467,451,1,1,0
969,ARNALDUS Michaelis,/individus/969-arnaldusmichaelis,19,532,512,1,1,1
16073,AEGIDIUS de Secotoiz,/individus/16073-aegidiusdesecotoiz,13,390,380,1,1,0
277,ALANUS Guilloti 2,/individus/277-alanusguilloti2,27,1740,1700,1,1,1
15665,ANTHONIUS de Brione,/individus/15665-anthoniusdebrione,23,889,865,1,1,0
1104,AICARDUS de Quimballo,/individus/1104-aicardusdequimballo,12,301,283,1,1,0
17076,ANTHONIUS Roliart,/individus/17076-anthoniusroliart,10,465,459,1,1,1
493,ALEXANDER Barber,/individus/493-alexanderbarber,26,963,916,1,1,0
3113,AEGIDIUS de Aurelianis 1,/individus/3113-aegidiusdeaurelianis1,85,5583,5493,1,1,1
17166,ANCELETUS Cardon,/individus/17166-anceletuscardon,11,537,529,1,1,1
558,AMANDUS de Artesio,/individus/558-amandusdeartesio,29,1450,1416,1,1,1
16782,ANTHONIUS Jacobi de Foro,/individus/16782-anthoniusjacobideforo,13,504,493,1,1,0
17075,ANTHONIUS Senescalli,/individus/17075-anthoniussenescalli,10,472,466,1,1,1
51531,ANDREAS de Monteforte,/individus/51531-andreasdemonteforte,13,465,457,1,1,1
20,ADAM 6,/individus/20-adam6,12,323,313,1,1,0
644,ANDREAS Gareti,/individus/644-andreasgareti,31,1632,1588,1,1,1
48,ADAM Martin,/individus/48-adammartin,17,673,659,1,1,1
848,ANTHONIUS de Croys,/individus/848-anthoniusdecroys,25,944,904,1,1,0
503,ALEXANDER de Dalgarnoch,/individus/503-alexanderdedalgarnoch,22,691,663,1,1,0
960,ARNALDUS Haen 1,/individus/960-arnaldushaen1,11,317,307,1,1,0
620,ANDREAS Bernardi 1,/individus/620-andreasbernardi1,22,595,585,1,1,1
17051,ANTHONIUS de Gluee,/individus/17051-anthoniusdegluee,12,495,487,1,1,1
16869,ANSELMUS Pipe,/individus/16869-anselmuspipe,16,836,813,1,1,1
170,AEGIDIUS Burgault,/individus/170-aegidiusburgault,17,694,668,1,1,1
16175,AEGIDIUS de Leodio,/individus/16175-aegidiusdeleodio,13,389,375,1,1,0
17189,AEGIDIUS Cadot,/individus/17189-aegidiuscadot,13,498,488,1,1,1
793,ANTHONIUS Ginebreda,/individus/793-anthoniusginebreda,53,2223,2162,1,1,1
58023,ANTHONIUS Cavardi,/individus/58023-anthoniuscavardi,15,496,480,1,1,1
16417,ANDREAS Stewart 2,/individus/16417-andreasstewart2,15,381,367,1,1,0
16936,AUFREDUS Le Bon,/individus/16936-aufreduslebon,13,346,340,1,1,0
103,ADAM de Sancto Edmundo,/individus/103-adamdesanctoedmundo,17,467,447,1,1,0
674,ANDREAS Lullyer,/individus/674-andreaslullyer,11,219,213,1,1,0
15556,ADAM de Eynsham,/individus/15556-adamdeeynsham,89,3677,3605,1,1,1
675,ANDREAS Marchand,/individus/675-andreasmarchand,31,2208,2160,1,1,1
51057,ALANUS Barre,/individus/51057-alanusbarre,12,560,550,1,1,1
16848,ARNALDUS Longi,/individus/16848-arnalduslongi,14,385,371,1,1,0
50001,AEGIDIUS de Vivariis,/individus/50001-aegidiusdevivariis,12,299,289,1,1,0
17165,AEGIDIUS de Ulmonte,/individus/17165-aegidiusdeulmonte,12,533,523,1,1,1
50008,ARNALDUS de Romainville,/individus/50008-arnaldusderomainville,19,467,451,1,1,1
16514,ANGELUS Petri,/individus/16514-angeluspetri,12,475,463,1,1,0
24835,AEGIDIUS Courdevant,/individus/24835-aegidiuscourdevant,13,460,444,1,1,1
608,ANDREAS Capellanus,/individus/608-andreascapellanus,166,13155,12919,1,1,1
584,ARNULPHUS de Dargies,/individus/584-arnulphusdedargies,17,319,307,1,1,1
888,ARNALDUS Jandonis,/individus/888-arnaldusjandonis,14,275,271,1,1,0
15455,ANDREAS de Hardres,/individus/15455-andreasdehardres,17,738,714,1,1,1
50945,AEGIDIUS de Sarmaisia,/individus/50945-aegidiusdesarmaisia,15,375,361,1,1,0
397,ALBERTUS Stephani,/individus/397-albertusstephani,10,290,282,1,1,0
59208,ANTONIUS Aldebaudi,/individus/59208-antoniusaldebaudi,15,353,347,1,1,0
16494,ANDREAS Petri de Barro,/individus/16494-andreaspetridebarro,14,628,614,1,1,0
16011,AEGIDIUS de Bevershuis,/individus/16011-aegidiusdebevershuis,31,1217,1169,1,1,0
17158,ANDREAS Leureux,/individus/17158-andreasleureux,11,315,309,1,1,1
859,AUBERTUS Aycelin de Montaigu,/individus/859-aubertusaycelindemontaigu,41,1328,1268,1,1,0
59957,ANTHONIUS Wirdi,/individus/59957-anthoniuswirdi,14,330,316,1,1,1
58539,AEGIDIUS Stonquil,/individus/58539-aegidiusstonquil,15,696,674,1,1,1
60538,ALEXANDER Arhan,/individus/60538-alexanderarhan,13,382,372,1,1,0
551,ALVARUS Ovietense,/individus/551-alvarusovietense,41,1367,1332,1,1,1
16413,ANTHONIUS de Brisach,/individus/16413-anthoniusdebrisach,19,967,948,1,1,1
15601,ALARDUS de Thouart,/individus/15601-alardusdethouart,15,460,447,1,1,0
16348,ANTHONIUS Pauli,/individus/16348-anthoniuspauli,36,2430,2330,1,1,0
16800,ARLOTTUS de Prato,/individus/16800-arlottusdeprato,93,5805,5675,1,1,1
745,ANDREAS de Buttergask,/individus/745-andreasdebuttergask,22,767,741,1,1,0
260,ALAMANNUS Ademari,/individus/260-alamannusademari,34,1283,1239,1,1,0
679,ANDREAS Molitoris,/individus/679-andreasmolitoris,14,376,364,1,1,1
16107,ALANUS Juvenis,/individus/16107-alanusjuvenis,10,221,217,1,0,0
57323,AEGIDIUS Gillobert,/individus/57323-aegidiusgillobert,14,530,516,1,1,1
16430,ALARDUS Jonnart,/individus/16430-alardusjonnart,11,273,265,1,1,0
886,ARNALDUS Girardi,/individus/886-arnaldusgirardi,11,330,322,1,1,1
1048,ARNULPHUS Leodiensis,/individus/1048-arnulphusleodiensis,31,1316,1280,1,1,1
57232,ADAM Lelier de Laon,/individus/57232-adamlelierdelaon,14,503,491,1,1,1
976,ARNALDUS Reyneri,/individus/976-arnaldusreyneri,14,478,461,1,1,0
24768,ACARDUS de Sancto Victore,/individus/24768-acardusdesanctovictore,98,6661,6567,1,1,1
59991,AEGIDIUS de Noefville,/individus/59991-aegidiusdenoefville,13,326,320,1,1,0
15303,ADAM 2,/individus/15303-adam2,14,414,404,1,1,1
645,ANDREAS Garin,/individus/645-andreasgarin,23,863,831,1,1,1
534,ALPHINUS de Narnia,/individus/534-alphinusdenarnia,9,246,242,1,1,0
16071,AEGIDIUS Rolant,/individus/16071-aegidiusrolant,12,346,338,1,1,0
59807,ALUANDUS Salomonis,/individus/59807-aluandussalomonis,13,329,321,1,1,0
945,ARNALDUS Kunnen,/individus/945-arnalduskunnen,17,619,599,1,1,0
51595,ANTHONIUS de Courtignon,/individus/51595-anthoniusdecourtignon,11,416,404,1,1,1
51086,ANGELUS de Furcio,/individus/51086-angelusdefurcio,27,561,547,1,1,1
53849,ANTHONIUS de Fargia,/individus/53849-anthoniusdefargia,18,486,466,1,1,0
51681,AEGIDIUS Doquelet,/individus/51681-aegidiusdoquelet,12,417,405,1,1,1
60698,ANTHONIUS de Wissoc,/individus/60698-anthoniusdewissoc,21,631,613,1,1,0
15619,AMIANUS Bonnetier,/individus/15619-amianusbonnetier,11,326,318,1,1,0
